k,Messages,UpperBound,Time,Success
18,1178319,1834623,250234000,1
18,1178313,1834623,323656700,1
18,1180357,1834623,251590700,1
18,1180291,1834623,246343200,1
18,1180343,1834623,241227300,1
18,1180121,1834623,253817400,1
18,1177623,1834623,247995100,1
18,1179889,1834623,254583200,1
18,1179937,1834623,274693000,1
18,1179199,1834623,328869500,1
18,1179197,1834623,247840700,1
18,1177695,1834623,244156000,1
18,1178855,1834623,245093300,1
18,1180611,1834623,253642100,1
18,1178805,1834623,252443300,1
18,1179651,1834623,254994800,1
18,1179245,1834623,247854700,1
18,1179125,1834623,249140500,1
18,1178411,1834623,315926000,1
18,1178633,1834623,254910300,1
18,1178305,1834623,250545700,1
18,1179089,1834623,248458500,1
18,1179861,1834623,268017400,1
18,1179707,1834623,254545100,1
18,1180151,1834623,258422900,1
18,1179603,1834623,266652000,1
18,1179913,1834623,395787500,1
18,1180157,1834623,250802800,1
18,1179539,1834623,237060900,1
18,1178161,1834623,258804400,1
18,1178597,1834623,254141900,1
18,1178927,1834623,249711700,1
18,1177703,1834623,243527500,1
18,1179301,1834623,252800300,1
18,1178753,1834623,249197600,1
18,1179869,1834623,252533700,1
18,1178525,1834623,429132800,1
18,1179119,1834623,249726500,1
18,1181239,1834623,249294900,1
18,1178839,1834623,249182800,1
18,1179037,1834623,334950700,1
18,1178461,1834623,242060900,1
18,1180805,1834623,255737400,1
18,1178695,1834623,239043700,1
18,1179015,1834623,242929400,1
18,1180213,1834623,256788600,1
18,1179581,1834623,247008400,1
18,1179855,1834623,327462100,1
18,1180853,1834623,237232800,1
18,1181092,1834623,240843100,1
18,1180035,1834623,243657700,1
18,1181201,1834623,244702700,1
18,1180385,1834623,290808500,1
18,1180399,1834623,242443900,1
18,1180657,1834623,249899300,1
18,1179755,1834623,246111300,1
18,1179741,1834623,251132000,1
18,1181453,1834623,273682700,1
18,1178587,1834623,245453000,1
18,1180435,1834623,238753000,1
18,1177933,1834623,377451500,1
18,1178513,1834623,248526100,1
18,1178789,1834623,241816200,1
18,1180967,1834623,411360000,1
18,1180206,1834623,250901900,1
18,1178501,1834623,250638200,1
18,1179035,1834623,245276400,1
18,1177495,1834623,245958600,1
18,1181041,1834623,243044900,1
18,1178025,1834623,247556900,1
18,1181787,1834623,255523300,1
18,1180088,1834623,421799800,1
18,1180522,1834623,258311300,1
18,1180419,1834623,246942600,1
18,1179000,1834623,241117100,1
18,1179513,1834623,355292600,1
18,1180091,1834623,242039900,1
18,1179179,1834623,249129500,1
18,1179787,1834623,242444000,1
18,1179603,1834623,244995200,1
18,1177697,1834623,247302700,1
18,1179723,1834623,250685400,1
18,1178645,1834623,248554100,1
18,1179815,1834623,253363400,1
18,1179275,1834623,251442400,1
18,1179818,1834623,247299000,1
18,1179223,1834623,248024700,1
18,1179213,1834623,249345400,1
18,1180779,1834623,247092700,1
18,1179579,1834623,256123900,1
18,1179661,1834623,247684500,1
18,1180377,1834623,251607300,1
18,1179011,1834623,294864000,1
18,1180139,1834623,248955200,1
18,1178363,1834623,246126400,1
18,1178375,1834623,332468500,1
18,1180441,1834623,238924300,1
18,1180207,1834623,247254800,1
18,1179019,1834623,248046700,1
18,1178719,1834623,248595500,1
18,1180061,1834623,257115200,1
18,1180245,1834623,249527600,1
18,1178657,1834623,244891100,1
18,1180153,1834623,245771600,1
18,1180819,1834623,400166500,1
18,1179527,1834623,256650900,1
18,1178583,1834623,244351400,1
18,1178975,1834623,251739300,1
18,1179693,1834623,255985400,1
18,1178331,1834623,354911500,1
18,1179415,1834623,238034200,1
18,1178753,1834623,256834100,1
18,1178433,1834623,292345800,1
18,1181431,1834623,398440600,1
18,1181079,1834623,250743100,1
18,1180147,1834623,248445900,1
18,1180707,1834623,249970600,1
18,1180209,1834623,268009600,1
18,1179511,1834623,248469000,1
18,1179193,1834623,252232900,1
18,1179907,1834623,257082300,1
18,1181279,1834623,411609800,1
18,1178867,1834623,243670100,1
18,1180723,1834623,250384200,1
18,1181305,1834623,249342800,1
18,1179134,1834623,247787700,1
18,1178581,1834623,247038100,1
18,1179153,1834623,253410400,1
18,1181057,1834623,256087200,1
18,1180261,1834623,247707500,1
18,1181333,1834623,246207800,1
18,1177703,1834623,244881500,1
18,1178295,1834623,245405000,1
18,1180001,1834623,237061100,1
18,1179067,1834623,248284700,1
18,1179693,1834623,262547500,1
18,1180248,1834623,253576500,1
18,1177135,1834623,249129000,1
18,1178268,1834623,243255700,1
18,1179793,1834623,263610600,1
18,1179655,1834623,353410600,1
18,1180131,1834623,245001100,1
18,1177841,1834623,245921600,1
18,1179823,1834623,248650200,1
18,1180675,1834623,248600800,1
18,1180103,1834623,305085500,1
18,1179809,1834623,248073100,1
18,1179556,1834623,246240000,1
18,1179522,1834623,250154700,1
18,1180895,1834623,306795800,1
18,1181153,1834623,253357900,1
18,1179437,1834623,250592900,1
18,1180637,1834623,259724500,1
18,1179103,1834623,238104500,1
18,1180435,1834623,247908500,1
18,1180517,1834623,277478100,1
18,1181065,1834623,377021200,1
18,1179529,1834623,257055900,1
18,1180611,1834623,244106200,1
18,1180173,1834623,254724100,1
18,1181031,1834623,247542500,1
18,1179657,1834623,370544200,1
18,1178647,1834623,245067200,1
18,1180649,1834623,247228900,1
19,2358157,3669591,1621355700,1
19,2358405,3669591,514985500,1
19,2358117,3669591,488279700,1
19,2358207,3669591,515078500,1
19,2356999,3669591,516643800,1
19,2358562,3669591,527360200,1
19,2361089,3669591,549443700,1
19,2358322,3669591,520333100,1
19,2359497,3669591,517448900,1
19,2357792,3669591,520246100,1
19,2360267,3669591,514288800,1
19,2358675,3669591,514664300,1
19,2359561,3669591,532927700,1
19,2359983,3669591,514912900,1
19,2359461,3669591,525121900,1
19,2357545,3669591,520082200,1
19,2360469,3669591,518227100,1
19,2361617,3669591,513439800,1
19,2359141,3669591,527880100,1
19,2360217,3669591,512576900,1
19,2357996,3669591,524006200,1
19,2358095,3669591,772242800,1
19,2360079,3669591,505246700,1
19,2358623,3669591,507550000,1
19,2359629,3669591,522114800,1
19,2359871,3669591,512397400,1
19,2359329,3669591,533538100,1
19,2359709,3669591,522384600,1
19,2361049,3669591,509057500,1
19,2357853,3669591,522309600,1
19,2357035,3669591,521820100,1
19,2358685,3669591,510668800,1
19,2358935,3669591,519091000,1
19,2360415,3669591,517541500,1
19,2358821,3669591,515717000,1
19,2358101,3669591,533420400,1
19,2361903,3669591,535470800,1
19,2356777,3669591,505786500,1
19,2360577,3669591,515329100,1
19,2359880,3669591,525198800,1
19,2359665,3669591,517848100,1
19,2360495,3669591,515027100,1
19,2361705,3669591,519855400,1
19,2359001,3669591,514365300,1
19,2358731,3669591,523241900,1
19,2357907,3669591,527435500,1
19,2360795,3669591,524468400,1
19,2358817,3669591,524092600,1
19,2359627,3669591,533915200,1
19,2360703,3669591,531571400,1
19,2360017,3669591,512683000,1
19,2361309,3669591,532594700,1
19,2360183,3669591,506399200,1
19,2359753,3669591,852483500,1
19,2359965,3669591,512106400,1
19,2359637,3669591,514731500,1
19,2359417,3669591,825070600,1
19,2358297,3669591,509411100,1
19,2357537,3669591,511603500,1
19,2357791,3669591,619069300,1
19,2361119,3669591,519189700,1
19,2357631,3669591,519168200,1
19,2359369,3669591,524103100,1
19,2357527,3669591,523293300,1
19,2359935,3669591,513678100,1
19,2357870,3669591,513203700,1
19,2359205,3669591,526695200,1
19,2359225,3669591,509887500,1
19,2357529,3669591,528811800,1
19,2358165,3669591,512504900,1
19,2357207,3669591,521703100,1
19,2357825,3669591,515890600,1
19,2359081,3669591,517759100,1
19,2358289,3669591,515125200,1
19,2359303,3669591,525379100,1
19,2358007,3669591,511840000,1
19,2357907,3669591,534736900,1
19,2358323,3669591,512463900,1
19,2357629,3669591,528216700,1
19,2359131,3669591,526830300,1
19,2359959,3669591,525948500,1
19,2359669,3669591,643583800,1
19,2360588,3669591,503459500,1
19,2359933,3669591,738451800,1
19,2361321,3669591,516061000,1
19,2358525,3669591,521675700,1
19,2358365,3669591,552769600,1
19,2356761,3669591,521587500,1
19,2359957,3669591,494644400,1
19,2360021,3669591,515753100,1
19,2359373,3669591,533852200,1
19,2358627,3669591,847036200,1
19,2359097,3669591,530563500,1
19,2359235,3669591,507106300,1
19,2358905,3669591,519542500,1
19,2359439,3669591,507842700,1
19,2359203,3669591,700186100,1
19,2359727,3669591,517066200,1
19,2360076,3669591,519158800,1
19,2358263,3669591,527253000,1
19,2358752,3669591,509314800,1
19,2358847,3669591,506576500,1
19,2355971,3669591,534153000,1
19,2356645,3669591,516206100,1
19,2361049,3669591,523206900,1
19,2357049,3669591,515104200,1
19,2358993,3669591,526767400,1
19,2361747,3669591,526464600,1
19,2356977,3669591,533651600,1
19,2359963,3669591,528251700,1
19,2358641,3669591,506890400,1
19,2358229,3669591,516043900,1
19,2357575,3669591,508462500,1
19,2358507,3669591,509696100,1
19,2360171,3669591,526931700,1
19,2357721,3669591,516634200,1
19,2359403,3669591,523387300,1
19,2361705,3669591,525094100,1
19,2357933,3669591,612634600,1
19,2361117,3669591,531907100,1
19,2356325,3669591,513061100,1
19,2359643,3669591,515587400,1
19,2362123,3669591,526008400,1
19,2356972,3669591,519686300,1
19,2358157,3669591,524914800,1
19,2361319,3669591,527770000,1
19,2360671,3669591,542133700,1
19,2360233,3669591,522136900,1
19,2360889,3669591,521763600,1
19,2358659,3669591,523784400,1
19,2360257,3669591,525961800,1
19,2359425,3669591,526852700,1
19,2357301,3669591,519651200,1
19,2359831,3669591,545303000,1
19,2359571,3669591,812435900,1
19,2361047,3669591,520360100,1
19,2358889,3669591,513412100,1
19,2358985,3669591,522022700,1
19,2358189,3669591,512292700,1
19,2361953,3669591,524346700,1
19,2359708,3669591,516199200,1
19,2355573,3669591,515943200,1
19,2360939,3669591,530262000,1
19,2360503,3669591,533635500,1
19,2356515,3669591,856537400,1
19,2362619,3669591,521773800,1
19,2360533,3669591,514520000,1
19,2360651,3669591,527360100,1
19,2358554,3669591,507594300,1
19,2359458,3669591,712328200,1
19,2359079,3669591,521785700,1
19,2360425,3669591,511013300,1
19,2360088,3669591,532263700,1
19,2360278,3669591,515630100,1
19,2357485,3669591,509528200,1
19,2357699,3669591,516555500,1
19,2359313,3669591,523689600,1
19,2356790,3669591,698093500,1
19,2359623,3669591,511315100,1
19,2359369,3669591,688795500,1
19,2357593,3669591,541596100,1
19,2359153,3669591,515040100,1
19,2361409,3669591,513761000,1
19,2357201,3669591,529433900,1
19,2357801,3669591,524962100,1
19,2358243,3669591,524295000,1
19,2359137,3669591,525324200,1
19,2356863,3669591,520119400,1
19,2360753,3669591,529103900,1
19,2361565,3669591,514040500,1
19,2357372,3669591,513867500,1
19,2359903,3669591,736060800,1
19,2357293,3669591,506284700,1
19,2358077,3669591,517356100,1
19,2357135,3669591,786561500,1
19,2359555,3669591,506629600,1
19,2361397,3669591,508792600,1
19,2358823,3669591,517825700,1
19,2357255,3669591,515801400,1
19,2360729,3669591,521705600,1
19,2356512,3669591,515987600,1
19,2360505,3669591,509666900,1
19,2356743,3669591,518423300,1
19,2361889,3669591,526721200,1
19,2359543,3669591,516746600,1
19,2359147,3669591,515972700,1
19,2357939,3669591,509200000,1
19,2361833,3669591,521286800,1
19,2359097,3669591,516121300,1
19,2358435,3669591,526314400,1
19,2358035,3669591,515991000,1
19,2358659,3669591,528268400,1
19,2360739,3669591,533294000,1
19,2357979,3669591,529187600,1
19,2360827,3669591,521037600,1
19,2358373,3669591,585401000,1
19,2357512,3669591,521421100,1
19,2359581,3669591,714734300,1
19,2360119,3669591,505654900,1
19,2358147,3669591,519089600,1
19,2357323,3669591,524493800,1
19,2357393,3669591,504545300,1
19,2358067,3669591,509213300,1
19,2359501,3669591,518400700,1
19,2358469,3669591,508010200,1
19,2359009,3669591,522163100,1
19,2360819,3669591,508700000,1
19,2362161,3669591,505603900,1
19,2359967,3669591,519856900,1
19,2358881,3669591,523802500,1
19,2360289,3669591,524173500,1
19,2358699,3669591,523142000,1
19,2359509,3669591,517658000,1
19,2359157,3669591,522605500,1
19,2359709,3669591,526398500,1
19,2358791,3669591,514260600,1
19,2360779,3669591,520011300,1
19,2357838,3669591,516574400,1
19,2360839,3669591,520403300,1
19,2358619,3669591,508831600,1
19,2358833,3669591,514907200,1
19,2359327,3669591,527900700,1
19,2359469,3669591,677189700,1
19,2355707,3669591,515983100,1
19,2359749,3669591,665521400,1
19,2359861,3669591,528438900,1
19,2357799,3669591,520261200,1
19,2359001,3669591,537890700,1
19,2359813,3669591,523184900,1
19,2357429,3669591,508924500,1
19,2356867,3669591,606280700,1
19,2359615,3669591,764643200,1
19,2361781,3669591,774615400,1
19,2358699,3669591,757196600,1
19,2357469,3669591,530903500,1
19,2357767,3669591,521224600,1
19,2357595,3669591,514178900,1
19,2359823,3669591,524788800,1
19,2358875,3669591,764725200,1
19,2363617,3669591,506531600,1
19,2361455,3669591,502645800,1
19,2357303,3669591,759900700,1
19,2360379,3669591,523458700,1
19,2359797,3669591,502689500,1
19,2361336,3669591,817959400,1
19,2362031,3669591,507810500,1
19,2359661,3669591,529965800,1
19,2361034,3669591,722853100,1
19,2358895,3669591,751387800,1
19,2358949,3669591,513180500,1
19,2359809,3669591,516120100,1
19,2358076,3669591,532330800,1
19,2358833,3669591,516734400,1
19,2359320,3669591,537098500,1
19,2358609,3669591,526721200,1
19,2356814,3669591,613193200,1
19,2358225,3669591,841888600,1
19,2357907,3669591,513752700,1
19,2357027,3669591,508640100,1
19,2357671,3669591,605041200,1
19,2358741,3669591,702100300,1
19,2359669,3669591,510401600,1
19,2359003,3669591,506224700,1
19,2359397,3669591,700961200,1
19,2358163,3669591,506332900,1
19,2357987,3669591,517353300,1
19,2358491,3669591,810765900,1
19,2357823,3669591,520674700,1
19,2357573,3669591,516587600,1
19,2359165,3669591,836728400,1
19,2358455,3669591,504627600,1
19,2360404,3669591,508617600,1
19,2360323,3669591,817740500,1
19,2358419,3669591,506321200,1
19,2359848,3669591,523719800,1
19,2361433,3669591,726262100,1
19,2358661,3669591,518651900,1
19,2356197,3669591,507823100,1
19,2360705,3669591,744214700,1
19,2359249,3669591,525338900,1
19,2358243,3669591,499968900,1
19,2359857,3669591,741208000,1
19,2358673,3669591,507285600,1
19,2357935,3669591,515895600,1
19,2360345,3669591,850448200,1
19,2362206,3669591,523498400,1
19,2357375,3669591,514420600,1
19,2358641,3669591,751211900,1
19,2357762,3669591,527988000,1
19,2359901,3669591,508315600,1
19,2358971,3669591,693272100,1
19,2358149,3669591,520720700,1
19,2358121,3669591,511237600,1
19,2357602,3669591,740287500,1
19,2359825,3669591,518696000,1
19,2360849,3669591,515121300,1
19,2359249,3669591,805421100,1
19,2355948,3669591,505207700,1
19,2358499,3669591,521243200,1
19,2359133,3669591,721515300,1
19,2357732,3669591,517405700,1
19,2359425,3669591,510849700,1
19,2358795,3669591,740908500,1
19,2359837,3669591,508109000,1
19,2355821,3669591,519614600,1
19,2358419,3669591,850507900,1
19,2358651,3669591,513687900,1
19,2359645,3669591,522606200,1
19,2358921,3669591,793927800,1
19,2359537,3669591,523827800,1
19,2358023,3669591,508895200,1
19,2359133,3669591,657088500,1
19,2360615,3669591,516109900,1
19,2357823,3669591,504434800,1
19,2358647,3669591,526682800,1
19,2359695,3669591,524140100,1
19,2360971,3669591,516509000,1
19,2359271,3669591,523062000,1
19,2360359,3669591,517776200,1
19,2357943,3669591,521073400,1
19,2358941,3669591,524012300,1
19,2362093,3669591,509330800,1
19,2360355,3669591,522109600,1
19,2361637,3669591,525132100,1
19,2358205,3669591,529162200,1
19,2357217,3669591,516901800,1
19,2360507,3669591,526062100,1
19,2359065,3669591,528317800,1
19,2360151,3669591,518215600,1
19,2357622,3669591,529282700,1
19,2359085,3669591,518968300,1
19,2359537,3669591,512310300,1
19,2359207,3669591,521127400,1
19,2358014,3669591,524060100,1
19,2358973,3669591,515594600,1
19,2358506,3669591,514274700,1
19,2359503,3669591,506687800,1
19,2359197,3669591,518474600,1
19,2358127,3669591,532444100,1
19,2358939,3669591,524802800,1
19,2358567,3669591,521757300,1
19,2357089,3669591,512995800,1
19,2357891,3669591,516254800,1
19,2360787,3669591,507797400,1
19,2358297,3669591,519615500,1
19,2358675,3669591,507436700,1
19,2358257,3669591,504288200,1
19,2357667,3669591,513875400,1
19,2359817,3669591,515441800,1
19,2358415,3669591,521718300,1
19,2359409,3669591,519246900,1
19,2359173,3669591,532930100,1
19,2359207,3669591,547311600,1
19,2359353,3669591,525992500,1
19,2358147,3669591,524508800,1
19,2360223,3669591,517508700,1
19,2358271,3669591,526191500,1
19,2360435,3669591,516407100,1
19,2363703,3669591,517871000,1
19,2359089,3669591,532047900,1
19,2357027,3669591,527776100,1
19,2361169,3669591,532964300,1
19,2361775,3669591,532174400,1
19,2361084,3669591,518947100,1
19,2361495,3669591,639578200,1
19,2361439,3669591,526378400,1
19,2358251,3669591,514148700,1
19,2357891,3669591,518959500,1
19,2359971,3669591,508952300,1
19,2359421,3669591,539642300,1
19,2358997,3669591,505887700,1
19,2359119,3669591,513831700,1
19,2360405,3669591,517715900,1
19,2361601,3669591,515865600,1
19,2358617,3669591,524230500,1
19,2357103,3669591,529713100,1
19,2361751,3669591,525672500,1
19,2358738,3669591,521811200,1
19,2358939,3669591,525611200,1
19,2359403,3669591,519664300,1
19,2360460,3669591,527467600,1
19,2358951,3669591,514675200,1
19,2361439,3669591,510217100,1
19,2356255,3669591,507758400,1
19,2359219,3669591,525860400,1
19,2357591,3669591,524940000,1
19,2359701,3669591,638925200,1
19,2360841,3669591,512526000,1
19,2362047,3669591,717042300,1
19,2359715,3669591,507729500,1
19,2360383,3669591,507675000,1
19,2360115,3669591,705035100,1
19,2358141,3669591,527134400,1
19,2359311,3669591,511470200,1
19,2359383,3669591,798865200,1
19,2357287,3669591,519085200,1
19,2359909,3669591,507907500,1
19,2360189,3669591,816126900,1
19,2359077,3669591,521409000,1
19,2357291,3669591,523498700,1
19,2357419,3669591,776730600,1
19,2358859,3669591,527200600,1
19,2358879,3669591,504071200,1
19,2359554,3669591,784126500,1
19,2358525,3669591,521712600,1
19,2360585,3669591,506426500,1
19,2358391,3669591,722950800,1
19,2359363,3669591,509351800,1
19,2359103,3669591,506951600,1
19,2359733,3669591,722322800,1
19,2357729,3669591,524732500,1
19,2358605,3669591,527065000,1
19,2357997,3669591,651522600,1
19,2360887,3669591,516207300,1
19,2357617,3669591,506677200,1
19,2358137,3669591,525428200,1
19,2359177,3669591,523803800,1
19,2358649,3669591,508583000,1
19,2357617,3669591,518694900,1
19,2358512,3669591,511471500,1
19,2356907,3669591,514136300,1
19,2359799,3669591,520206800,1
19,2361177,3669591,520065800,1
19,2357595,3669591,527859000,1
19,2360053,3669591,519042100,1
19,2360223,3669591,516762400,1
19,2360143,3669591,515609600,1
19,2356831,3669591,509382100,1
19,2358473,3669591,506992500,1
19,2357617,3669591,506538600,1
19,2359671,3669591,516157000,1
19,2360151,3669591,520873700,1
19,2357979,3669591,523182800,1
19,2359253,3669591,519190900,1
19,2359289,3669591,505956200,1
19,2358225,3669591,516196100,1
19,2358587,3669591,517629400,1
19,2360435,3669591,524785400,1
19,2359557,3669591,526103400,1
19,2358257,3669591,524246300,1
19,2357741,3669591,528190800,1
19,2361563,3669591,523117000,1
19,2359951,3669591,507136400,1
19,2359359,3669591,517991600,1
19,2359585,3669591,526087600,1
19,2359285,3669591,523147300,1
19,2360548,3669591,520281700,1
19,2360647,3669591,507227800,1
19,2359239,3669591,519469000,1
19,2359973,3669591,609413400,1
19,2359017,3669591,485470900,1
19,2358985,3669591,707083000,1
19,2359857,3669591,532254200,1
19,2359065,3669591,531071300,1
19,2359131,3669591,516313900,1
19,2358127,3669591,507141300,1
19,2358205,3669591,505870100,1
19,2360787,3669591,527153600,1
19,2360783,3669591,531704400,1
19,2356799,3669591,549485100,1
19,2358027,3669591,536545000,1
19,2361431,3669591,521253300,1
19,2358121,3669591,527525600,1
19,2359549,3669591,521487100,1
19,2357317,3669591,533746100,1
19,2359261,3669591,517959900,1
19,2360611,3669591,516103200,1
19,2359085,3669591,519342900,1
19,2357769,3669591,515517400,1
19,2360997,3669591,511850400,1
19,2358129,3669591,513000600,1
19,2361561,3669591,511403600,1
19,2362305,3669591,516996600,1
19,2359099,3669591,512932700,1
19,2359617,3669591,517135800,1
19,2358072,3669591,513278600,1
19,2358197,3669591,511669700,1
19,2361352,3669591,527178900,1
19,2358505,3669591,511642300,1
19,2356603,3669591,530867600,1
19,2361019,3669591,531282500,1
19,2358289,3669591,527116300,1
19,2361123,3669591,514815800,1
19,2359525,3669591,516480500,1
19,2361839,3669591,535261800,1
19,2357929,3669591,524606500,1
19,2358585,3669591,515162600,1
19,2358733,3669591,608587300,1
19,2357479,3669591,518926300,1
19,2358629,3669591,648819800,1
19,2357640,3669591,520074700,1
19,2361081,3669591,516353000,1
19,2361747,3669591,514653600,1
19,2359325,3669591,528639000,1
19,2359361,3669591,517751600,1
19,2359327,3669591,626506400,1
19,2361595,3669591,503865300,1
19,2358767,3669591,731048900,1
19,2358561,3669591,518386000,1
19,2359583,3669591,506263400,1
19,2359451,3669591,715230000,1
19,2358619,3669591,505257400,1
19,2360804,3669591,510430700,1
19,2356743,3669591,786670100,1
19,2358721,3669591,523529200,1
19,2357527,3669591,522910500,1
19,2357335,3669591,673356300,1
19,2360039,3669591,519572300,1
19,2360054,3669591,513470600,1
19,2358507,3669591,778962400,1
19,2357831,3669591,517876200,1
19,2359787,3669591,525645400,1
19,2358879,3669591,615359500,1
19,2361453,3669591,610083700,1
19,2358381,3669591,455002800,1
19,2359111,3669591,534284600,1
19,2360547,3669591,523516400,1
19,2358723,3669591,529914800,1
19,2357053,3669591,521406000,1
19,2359181,3669591,526975500,1
19,2360889,3669591,792109400,1
19,2358849,3669591,520633000,1
19,2359653,3669591,522031100,1
19,2359681,3669591,509884900,1
19,2357149,3669591,742756300,1
19,2359049,3669591,523972100,1
19,2358137,3669591,516713100,1
19,2359077,3669591,514947700,1
19,2359087,3669591,515070100,1
19,2357987,3669591,527704100,1
19,2356997,3669591,533052700,1
19,2359441,3669591,521528100,1
19,2362565,3669591,522078900,1
19,2359309,3669591,514943500,1
19,2357365,3669591,517233500,1
19,2359383,3669591,635173400,1
19,2360663,3669591,509575400,1
19,2358937,3669591,775855600,1
19,2357889,3669591,518570400,1
19,2361079,3669591,516617100,1
19,2359001,3669591,736439400,1
19,2356518,3669591,506708100,1
19,2355419,3669591,514771300,1
19,2362899,3669591,726268100,1
19,2358364,3669591,516067300,1
19,2358835,3669591,519809800,1
19,2359013,3669591,869188800,1
19,2358629,3669591,522931400,1
19,2358235,3669591,513414200,1
19,2357741,3669591,883697800,1
19,2357837,3669591,526085300,1
19,2360499,3669591,507189100,1
19,2357443,3669591,602132900,1
19,2358681,3669591,750093900,1
19,2357933,3669591,535258100,1
19,2357565,3669591,522161600,1
19,2357197,3669591,527394500,1
19,2359059,3669591,526732300,1
19,2358231,3669591,524934500,1
19,2360758,3669591,519772800,1
19,2357725,3669591,506862900,1
19,2360465,3669591,534125200,1
19,2359421,3669591,506259300,1
19,2360971,3669591,511176900,1
19,2359255,3669591,521520000,1
19,2358605,3669591,521968200,1
19,2360033,3669591,693160800,1
19,2359225,3669591,514113800,1
19,2362303,3669591,505271800,1
19,2359375,3669591,531487400,1
19,2358473,3669591,530600000,1
19,2357259,3669591,522440000,1
19,2360345,3669591,528709300,1
19,2358867,3669591,507940700,1
19,2359252,3669591,700861400,1
19,2361833,3669591,523785800,1
19,2359857,3669591,519191900,1
19,2359999,3669591,533349600,1
19,2360294,3669591,515048200,1
19,2357327,3669591,522303500,1
19,2360363,3669591,837112200,1
19,2358755,3669591,522044100,1
19,2361489,3669591,512129100,1
19,2361087,3669591,512740800,1
19,2358539,3669591,527154700,1
19,2359017,3669591,517870900,1
19,2361069,3669591,514449600,1
19,2361269,3669591,524304700,1
19,2356453,3669591,523977800,1
19,2359119,3669591,521898400,1
19,2357689,3669591,518196500,1
19,2360453,3669591,527848800,1
19,2360279,3669591,535252300,1
19,2359507,3669591,525825500,1
19,2358107,3669591,521715200,1
19,2359816,3669591,522211000,1
19,2357889,3669591,520742700,1
19,2360113,3669591,673734200,1
19,2356059,3669591,508142600,1
19,2359699,3669591,700189400,1
19,2358043,3669591,518894100,1
19,2359211,3669591,518478200,1
19,2359061,3669591,518925400,1
19,2357743,3669591,517558500,1
19,2356657,3669591,524095600,1
19,2359561,3669591,517128100,1
19,2359915,3669591,517685700,1
19,2360185,3669591,505337400,1
19,2358266,3669591,534386200,1
19,2357048,3669591,525050500,1
19,2360021,3669591,876254800,1
19,2359799,3669591,520964500,1
19,2358095,3669591,515353900,1
19,2358297,3669591,818905300,1
19,2357631,3669591,514994900,1
19,2358747,3669591,508181300,1
19,2358729,3669591,676548100,1
19,2360477,3669591,506046500,1
19,2359137,3669591,529044100,1
19,2358027,3669591,507761100,1
19,2360599,3669591,507901600,1
19,2357981,3669591,516193200,1
19,2357749,3669591,856392800,1
19,2358821,3669591,526533700,1
19,2355733,3669591,515964200,1
19,2359039,3669591,724609700,1
19,2360425,3669591,500461500,1
19,2358395,3669591,516290000,1
19,2358962,3669591,802902700,1
19,2358975,3669591,526158900,1
19,2359647,3669591,516884000,1
19,2358577,3669591,693251800,1
19,2357811,3669591,504673700,1
19,2358961,3669591,522461100,1
19,2359721,3669591,745861700,1
19,2359025,3669591,513887200,1
19,2357139,3669591,505705300,1
19,2359704,3669591,696538600,1
19,2362839,3669591,507918800,1
19,2357075,3669591,513928400,1
19,2358107,3669591,828151700,1
19,2360523,3669591,512790500,1
19,2361613,3669591,514313700,1
19,2357775,3669591,724374600,1
19,2360399,3669591,503489500,1
19,2360975,3669591,513942400,1
19,2356929,3669591,522078000,1
19,2357367,3669591,514747300,1
19,2358381,3669591,663470900,1
19,2361905,3669591,519854500,1
19,2358401,3669591,514144300,1
19,2361791,3669591,515165200,1
19,2360613,3669591,529054500,1
19,2359071,3669591,514318900,1
19,2361637,3669591,522255700,1
19,2358753,3669591,521575300,1
19,2360445,3669591,512445800,1
19,2359881,3669591,517337200,1
19,2358487,3669591,525409900,1
19,2357989,3669591,507985800,1
19,2356757,3669591,514327900,1
19,2359871,3669591,509384700,1
19,2360783,3669591,515661200,1
19,2358483,3669591,519194300,1
19,2359839,3669591,514827200,1
19,2357857,3669591,520083600,1
19,2359057,3669591,520506800,1
19,2361515,3669591,517678200,1
19,2357655,3669591,519264300,1
19,2359485,3669591,509013500,1
19,2359351,3669591,530021000,1
19,2358623,3669591,525055000,1
19,2358699,3669591,508219400,1
19,2358875,3669591,515862100,1
19,2358453,3669591,515885200,1
19,2359027,3669591,522866600,1
19,2359333,3669591,526184600,1
19,2361883,3669591,526023200,1
19,2359711,3669591,513131200,1
19,2358291,3669591,515622800,1
19,2359107,3669591,515658700,1
19,2358813,3669591,516750700,1
19,2359139,3669591,521880000,1
19,2359143,3669591,522789500,1
19,2362123,3669591,512393500,1
19,2360443,3669591,528497500,1
19,2359721,3669591,514062300,1
19,2358541,3669591,512463900,1
19,2359911,3669591,513198100,1
19,2362799,3669591,515629800,1
19,2360315,3669591,537552200,1
19,2360697,3669591,519563300,1
19,2360365,3669591,513385600,1
19,2359833,3669591,512991400,1
19,2360011,3669591,506326500,1
19,2359213,3669591,515596300,1
19,2357927,3669591,510911400,1
19,2358245,3669591,716077600,1
19,2355351,3669591,499769400,1
19,2357309,3669591,521667300,1
19,2357937,3669591,512745900,1
19,2360555,3669591,514949000,1
19,2359621,3669591,521390900,1
19,2356689,3669591,521018500,1
19,2361193,3669591,515607000,1
19,2358979,3669591,531534100,1
19,2358527,3669591,523343300,1
19,2358891,3669591,517810800,1
19,2358447,3669591,515049700,1
